Date,Transaction_ID,Session_primary_channel_group,Campaign_ID,Campaign,Shipping_tier,Page_title,Key_events,Shopify_Order_ID
2023-11-01,(not set),Cross-network,20571947176,Search-BRD-Racket-Central,(not set),Checkout - Racket Central,0.0,
2023-11-01,(not set),Cross-network,20571947176,Search-BRD-Racket-Central,(not set),Head Padel Racket Extreme One 2023 – Racket Central,0.0,
2023-11-01,(not set),Paid Social,(not set),ASC maximize purchases,(not set),CRBN¹ X Power Series Elongated Pickleball Paddle – Racket Central,0.0,
2023-11-01,5552375300373,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/5552375300373
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle Edge 18K - Standard Red – Racket Central,11.98068,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gearbox Pickleball Paddle CX14E - 8.0oz - Standard Grip - Orange – Racket Central,8.825868,
2023-10-31,(not set),Direct,(not set),(direct),(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,8.0,
2023-10-31,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,7.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),CRBN¹ X Power Series Elongated Pickleball Paddle – Racket Central,6.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Pursuit Pro MX 6.0 Carbon Fiber - 8.4 oz Standard Weight Elongated – Racket Central,6.0,
2023-10-31,(not set),Direct,(not set),Pmax-All-Products,(not set),Checkout - Racket Central,4.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,3.0,
2023-10-31,(not set),Paid Search,20566224153,Search-DSA,(not set),Gearbox Pickleball Paddle CX14E - 8.0oz - Standard Grip - Orange – Racket Central,3.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),CRBN² X Power Series Square Pickleball Paddle – Racket Central,2.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle PB Warrior Edge - Red – Racket Central,2.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Padel Racket Extreme Motion 2023 – Racket Central,2.0,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Racket Pack ML10 Pro Cup LTD 2023 - Miguel Lamperti Limited – Racket Central,2.0,
2023-10-31,(not set),Direct,(not set),Pmax-All-Products,(not set),Head Padel Racket Zephyr 2023 - Black & Pink – Racket Central,2.0,
2023-10-31,(not set),Direct,(not set),Search-BRD-Racket-Central,(not set),Checkout - Racket Central,2.0,
2023-10-31,(not set),Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Nox Padel Shoes AT10 - White & Black – Racket Central,2.0,
2023-10-31,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),CRBN² Square Pickleball Paddle – Racket Central,2.0,
2023-10-31,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),CRBN² X Power Series Square Pickleball Paddle – Racket Central,2.0,
2023-10-31,(not set),Cross-network,(not set),(organic),(not set),Paddletek Pickleball Paddle Tempest Wave v3 - Standard Grip – Racket Central,1.635304,
2023-10-31,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Check-out - Racket Central,1.0,
2023-10-31,(not set),Direct,(not set),Pmax-All-Products,(not set),Dunlop Pro Padel Balls 2023 - 3 Ball Can – Racket Central,1.0,
2023-10-31,(not set),Direct,(not set),Search-BRD-Racket-Central,(not set),Paiement - Racket Central,1.0,
2023-10-31,(not set),Paid Search,20566224153,Search-DSA,(not set),Checkout - Racket Central,1.0,
2023-10-31,(not set),Paid Search,20566224153,Search-DSA,(not set),Pantalla de pago - Racket Central,1.0,
2023-10-31,(not set),Paid Search,20573282154,Pmax-All-Products,(not set),"CRBN - Pickleball – Tagged ""Pickleball"" – Racket Central",1.0,
2023-10-31,(not set),Paid Social,(not set),(referral),(not set),"CRBN - Pickleball – Tagged ""Pickleball"" – Racket Central",1.0,
2023-10-31,(not set),Paid Social,(not set),(referral),(not set),Checkout - Racket Central,1.0,
2023-10-31,5550027669781,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550027669781
2023-10-31,5550158643477,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550158643477
2023-10-31,5550182859029,Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550182859029
2023-10-31,5550324941077,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550324941077
2023-10-31,5550361280789,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550361280789
2023-10-31,5550366654741,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550366654741
2023-10-31,5550390575381,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550390575381
2023-10-31,5550408171797,Paid Search,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550408171797
2023-10-31,5550481473813,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550481473813
2023-10-31,5550581448981,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5550581448981
2023-10-31,(not set),Cross-network,(not set),(organic),(not set),Checkout - Racket Central,0.640283,
2023-10-31,(not set),Cross-network,(not set),Shopping Free Listings,(not set),Diadem Pickleball Paddle Edge 18K - Standard Red – Racket Central,0.01288,
2023-10-31,(not set),Cross-network,(not set),(organic),(not set),Diadem Pickleball Paddle Edge 18K - Standard Red – Racket Central,0.00644,
2023-10-31,(not set),Paid Search,20566224153,Search-DSA,(not set),Information - Racket Central - Checkout,0.0,
2023-10-31,5550182859029,Paid Search,20566224153,Search-DSA,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/5550182859029
2023-10-31,5550182859029,Paid Search,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/5550182859029
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout - Racket Central,19.0,
2023-10-30,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,14.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Pickleball Paddle Gravity Tour Lite 2023 – Racket Central,4.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Paddletek Pickleball Paddle Tempest Wave Pro v3 - Standard Grip – Racket Central,4.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Penn 26 Indoor Pickleball Balls - 3 Pack – Racket Central,4.0,
2023-10-30,(not set),Direct,(not set),Pmax-All-Products,(not set),Head Pickleball Paddle Radical Elite – Racket Central,4.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Accessories Paddle Cover Line-Black – Racket Central,2.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle PB Warrior V2 - Yellow – Racket Central,2.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Dunlop Padel Racket Galactica Pro 22 – Racket Central,2.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),"Head - Padel – Tagged ""Padel"" – Racket Central",2.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Pickleball Paddle Radical Elite – Racket Central,2.0,
2023-10-30,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Royal Padel Padel Racket RP 850 Pure 2023 – Racket Central,2.0,
2023-10-30,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Diadem Pickleball Paddle Edge 18K - Standard Red – Racket Central,2.0,
2023-10-30,(not set),Paid Search,20566224153,Search-DSA,(not set),Gearbox Pickleball Paddle CX14E - 8.0oz - Standard Grip - Orange – Racket Central,2.0,
2023-10-30,(not set),Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Nox Padel Shoes AT10 - Limited Edition – Racket Central,2.0,
2023-10-30,(not set),Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Nox Padel Shoes AT10 Lux - Sharp Black & Grey Green – Racket Central,2.0,
2023-10-30,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Pickleball – Racket Central,2.0,
2023-10-30,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Pursuit Pro MX 6.0 Carbon Fiber - 8.4 oz Standard Weight Elongated – Racket Central,2.0,
2023-10-30,(not set),Paid Social,(not set),ASC maximize purchases,(not set),Penn 26 Indoor Pickleball Balls - 3 Pack – Racket Central,2.0,
2023-10-30,(not set),Direct,(not set),(direct),(not set),"Search: 5 results found for ""Diadem edge"" – Racket Central",1.0,
2023-10-30,(not set),Paid Search,20566224153,Search-DSA,(not set),Checkout - Racket Central,1.0,
2023-10-30,(not set),Paid Social,(not set),ASC maximize purchases,(not set),Paiement - Racket Central,1.0,
2023-10-30,5548255772949,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5548255772949
2023-10-30,5548319637781,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5548319637781
2023-10-30,5548935610645,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5548935610645
2023-10-30,5549256409365,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5549256409365
2023-10-30,5549409534229,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5549409534229
2023-10-30,5549428637973,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5549428637973
2023-10-30,5549429784853,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5549429784853
2023-10-30,5549445513493,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5549445513493
2023-10-30,5549585072405,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5549585072405
2023-10-29,(not set),Direct,(not set),Pmax-All-Products,(not set),Pantalla de pago - Racket Central,3.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Adidas Speed RX Padel Balls - 3 Ball Can – Racket Central,2.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,2.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout Now - Racket Central,2.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Paddletek Pickleball Paddle Tempest Wave Pro v3 - Standard Grip – Racket Central,2.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Penn 26 Indoor Pickleball Balls - 3 Pack – Racket Central,2.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Volair Pickleball Paddle Mach 1 – Racket Central,2.0,
2023-10-29,(not set),Direct,(not set),(direct),(not set),Head Pickleball Paddle Radical Tour – Racket Central,2.0,
2023-10-29,(not set),Direct,(not set),Pmax-All-Products,(not set),Diadem Pickleball Paddle PB Warrior V2 - Yellow – Racket Central,2.0,
2023-10-29,(not set),Direct,(not set),Pmax-All-Products,(not set),Franklin Sports X-26 Performance Indoor Pickleball Balls - 6 Pack - Bl – Racket Central,2.0,
2023-10-29,(not set),Organic Search,(not set),(organic),(not set),"Adidas - Padel – Tagged ""Padel"" – Racket Central",2.0,
2023-10-29,(not set),Direct,(not set),(organic),(not set),Adidas Racket Bag Control 3.2 – Racket Central,1.620296,
2023-10-29,(not set),Organic Shopping,Shopping Free Listings,Shopping Free Listings,(not set),Head Pickleball Paddle Radical Tour – Racket Central,1.2,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),RS Sports Pro Padel Bag – Racket Central,1.019962,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Check out - Racket Central,1.0,
2023-10-29,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Pickleball – Racket Central,1.0,
2023-10-29,(not set),Email,(not set),(not set),(not set),Pantalla de pago - Racket Central,1.0,
2023-10-29,(not set),Email,(not set),(not set),(not set),"Search: 28 results found for ""Head paddle"" – Racket Central",1.0,
2023-10-29,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),"CRBN - Pickleball – Tagged ""Pickleball"" – Racket Central",1.0,
2023-10-29,5548020990229,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5548020990229
2023-10-29,(not set),Cross-network,(not set),(organic),(not set),Paddletek Pickleball Paddle Phoenix Genesis – Racket Central,0.883568,
2023-10-29,(not set),Organic Shopping,(not set),(organic),(not set),Head Pickleball Paddle Radical Tour – Racket Central,0.8,
2023-10-29,(not set),Direct,(not set),Pmax-All-Products,(not set),Adidas Racket Bag Control 3.2 – Racket Central,0.379704,
2023-10-29,(not set),Direct,(not set),Pmax-All-Products,(not set),Paiement - Racket Central,0.353776,
2023-10-28,(not set),Cross-network,(not set),(organic),(not set),Checkout - Racket Central,2.0,
2023-10-28,(not set),Cross-network,(not set),(organic),(not set),Head Pickleball Paddle Gravity Tour Lite 2023 – Racket Central,2.0,
2023-10-28,(not set),Cross-network,(not set),(organic),(not set),Head Pickleball Paddle Gravity Tour SH 2023 – Racket Central,2.0,
2023-10-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle Riptide – Racket Central,2.0,
2023-10-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gamma Sports Pickleball PureTac Overgrip - 3 Units – Racket Central,2.0,
2023-10-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gearbox Smooth Wrap Grip - Standard Black – Racket Central,2.0,
2023-10-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Pickleball Paddle Gravity Tour 2023 – Racket Central,2.0,
2023-10-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Racket AT10 Luxury Genius 18K By Agustín Tapia – Racket Central,2.0,
2023-10-28,(not set),Direct,(not set),(direct),(not set),Paddletek Pickleball Paddle Phoenix Genesis – Racket Central,2.0,
2023-10-28,(not set),Paid Search,20593400060,Search-GEN-Padel,(not set),Dunlop Pro Padel Balls 2023 - 3 Ball Can – Racket Central,2.0,
2023-10-28,(not set),Paid Search,20593400060,Search-GEN-Padel,(not set),Padel Balls – Racket Central,2.0,
2023-10-28,(not set),Paid Search,20593400060,Search-GEN-Padel,(not set),Padel – Racket Central,2.0,
2023-10-28,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout - Racket Central,1.0,
2023-10-28,5546495967509,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5546495967509
2023-10-28,(not set),Paid Search,20571947176,Search-BRD-Racket-Central,(not set),Pantalla de pago - Racket Central,0.0,
2023-10-28,(not set),Paid Search,20571947176,Search-BRD-Racket-Central,(not set),"Search: 16 results found for ""Protector"" – Racket Central",0.0,
2023-10-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Adidas Racket Bag Control 3.2 – Racket Central,5.12432,
2023-10-27,(not set),Direct,(not set),(direct),(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,4.0,
2023-10-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Shoes AT10 - Fiery Red & Black – Racket Central,3.0,
2023-10-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gamma Sports Pickleball Paddle Hellbender - Blue & Yellow – Racket Central,2.0,
2023-10-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Pickleball Paddle Extreme Elite 2023 – Racket Central,2.0,
2023-10-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Paddletek Pickleball Paddle Bantam TS-5 – Racket Central,2.0,
2023-10-27,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Paddletek Pickleball Paddle Tempest Wave v3 - Standard Grip – Racket Central,2.0,
2023-10-27,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),CRBN² Square Pickleball Paddle – Racket Central,2.0,
2023-10-27,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Checkout - Racket Central,2.0,
2023-10-27,(not set),Paid Social,(not set),ASC maximize purchases,(not set),CRBN¹ X Power Series Elongated Pickleball Paddle – Racket Central,2.0,
2023-10-27,(not set),Paid Social,(not set),ASC maximize purchases,(not set),Checkout - Racket Central,2.0,
2023-10-27,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Pantalla de pago - Racket Central,1.0,
2023-10-27,5545604743445,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5545604743445
2023-10-27,5545790374165,Paid Search,20590442612,Search-GEN-Pickleball,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5545790374165
2023-10-27,5546434625813,Paid Search,20566224153,Search-DSA,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5546434625813
2023-10-27,5546446291221,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5546446291221
2023-10-27,(not set),Cross-network,(not set),(organic),(not set),Adidas Racket Bag Control 3.2 – Racket Central,0.87568,
2023-10-27,(not set),Paid Social,(not set),Prospecting-CAT-maximize_checkouts,(not set),Adidas Racket Bag Control 3.2 – Racket Central,0.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Adidas Speed RX Padel Balls - 3 Ball Can – Racket Central,4.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout - Racket Central,4.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Adidas Padel Racket Adipower Multiweight CTRL - Black & Orange – Racket Central,2.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Balls – Racket Central,2.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Racket Pack AT Genius LTD 2023 - Agustín Tapia Limited Editi – Racket Central,2.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Shoes AT10 Lux - Sharp Black & Grey Green – Racket Central,2.0,
2023-10-26,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Paddletek Pickleball Paddle Bantam TS-5 – Racket Central,2.0,
2023-10-26,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),Checkout - Racket Central,1.0,
2023-10-26,(not set),Cross-network,20571947176,Search-BRD-Racket-Central,(not set),Balls – Racket Central,0.0,
2023-10-26,(not set),Cross-network,20571947176,Search-BRD-Racket-Central,(not set),Nox Padel Shoes AT10 Lux - Sharp Black & Grey Green – Racket Central,0.0,
2023-10-25,(not set),Direct,(not set),(direct),(not set),Volair Pickleball Paddle Mach 1 Forza – Racket Central,7.0,
2023-10-25,(not set),Paid Search,20566224153,Search-DSA,(not set),CRBN Pickleball Paddle Eraser™ – Racket Central,6.0,
2023-10-25,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Checkout - Racket Central,5.353579,
2023-10-25,(not set),Direct,(not set),(referral),(not set),Checkout - Racket Central,5.0,
2023-10-25,(not set),Direct,(not set),(direct),(not set),Pursuit Pro EX 6.0 Carbon Fiber - 8.5 oz Standard Weight – Racket Central,4.0,
2023-10-25,(not set),Direct,(not set),(direct),(not set),Nox Padel Racket Pack AT Genius LTD 2023 - Agustín Tapia Limited Editi – Racket Central,3.0,
2023-10-25,(not set),Direct,(not set),Pmax-All-Products,(not set),Checkout - Racket Central,3.0,
2023-10-25,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Gamma Sports Pickleball Paddle 505 - Turquoise & Red & Blue – Racket Central,2.0,
2023-10-25,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Head Pickleball Shoes Revolt Pro 4.0 Men - Black & Red – Racket Central,2.0,
2023-10-25,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Beach Tennis Racket AR10 Nerbo By Antomi Ramos – Racket Central,2.0,
2023-10-25,(not set),Direct,(not set),Pmax-All-Products,(not set),Dunlop Padel Racket Galactica Pro 22 – Racket Central,2.0,
2023-10-25,(not set),Paid Social,(not set),(referral),(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,2.0,
2023-10-25,(not set),Direct,(not set),(direct),(not set),Payment - Racket Central,1.0,
2023-10-25,(not set),Organic Search,(not set),(organic),(not set),Pickleball – Page 2 – Racket Central,1.0,
2023-10-25,(not set),Paid Search,20566224153,Search-DSA,(not set),Checkout - Racket Central,1.0,
2023-10-25,5543987675413,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5543987675413
2023-10-25,5544032502037,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5544032502037
2023-10-25,5544258339093,Paid Search,20566224153,Search-DSA,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5544258339093
2023-10-25,5544591819029,Direct,(not set),Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5544591819029
2023-10-25,5544426504469,Cross-network,20566224153,Search-DSA,(not set),Thank you for your purchase! - Racket Central - Checkout,0.0,gid://shopify/Order/5544426504469
2023-10-24,(not set),Direct,(not set),(direct),(not set),Diadem Pickleball Paddle PB Warrior Edge - First Responder Series – Racket Central,3.0,
2023-10-24,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Adidas Speed RX Padel Balls - 3 Ball Can – Racket Central,2.0,
2023-10-24,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Penn 26 Indoor Pickleball Balls - 3 Pack – Racket Central,2.0,
2023-10-24,(not set),Direct,(not set),(direct),(not set),CRBN¹ Elongated Pickleball Paddle – Racket Central,2.0,
2023-10-24,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,2.0,
2023-10-24,(not set),Paid Search,20566224153,Search-DSA,(not set),Diadem Pickleball Paddle PB Warrior Edge - First Responder Series – Racket Central,2.0,
2023-10-24,(not set),Paid Search,20590442612,Search-GEN-Pickleball,(not set),CRBN Pickleball Paddle Eraser™ – Racket Central,2.0,
2023-10-24,(not set),Paid Social,(not set),(not set),(not set),RS Sports Padel Racket Pro Edition Simon Vasquez – Racket Central,2.0,
2023-10-24,(not set),Paid Search,20566224153,Search-DSA,(not set),Head Pickleball Paddle Gravity Tour SH 2023 – Racket Central,1.00167,
2023-10-24,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),"Search: 1 result found for ""NOX PADEL RACKET PACK AT GENIUS LTD 2023 - AGUSTÍN TAPIA LIMITED EDITION"" – Racket Central",1.0,
2023-10-24,5543838351637,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5543838351637
2023-10-24,5543864566037,Cross-network,20573282154,Pmax-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5543864566037
2023-10-23,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Paddle PB Warrior Edge - First Responder Series – Racket Central,5.031014,
2023-10-23,(not set),Paid Search,20573282154,Pmax-GEN-All-Products,(not set),Padel Balls – Racket Central,3.0,
2023-10-23,(not set),Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Checkout - Racket Central,2.045862,
2023-10-23,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Diadem Pickleball Accessories Paddle Cover Black – Racket Central,2.0,
2023-10-23,(not set),Cross-network,20573282154,Pmax-All-Products,(not set),Nox Padel Racket AT10 Luxury Genius 18K By Agustín Tapia – Racket Central,2.0,
2023-10-23,(not set),Paid Search,20573282154,Pmax-GEN-All-Products,(not set),Nox Padel Racket Tempo WPT Official 2023 – Racket Central,2.0,
2023-10-23,(not set),Paid Social,(not set),ASC maximize purchases,(not set),Pursuit Pro MX 6.0 Carbon Fiber - 8.4 oz Standard Weight Elongated – Racket Central,2.0,
2023-10-23,(not set),Cross-network,(not set),(organic),(not set),Checkout - Racket Central,1.282826,
2023-10-23,(not set),Direct,(not set),(direct),(not set),Checkout - Racket Central,1.0,
2023-10-23,(not set),Direct,(not set),(direct),(not set),Pantalla de pago - Racket Central,1.0,
2023-10-23,(not set),Direct,(not set),Pmax-All-Products,(not set),Checkout - Racket Central,1.0,
2023-10-23,5542357762325,Paid Search,20573282154,Pmax-GEN-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5542357762325
2023-10-23,5542905381141,Organic Search,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5542905381141
2023-10-23,5542984515861,Direct,(not set),(direct),(not set),Thank you for your purchase! - Racket Central - Checkout,1.0,gid://shopify/Order/5542984515861
2023-10-23,(not set),Cross-network,(not set),(organic),(not set),Diadem Pickleball Paddle PB Warrior Edge - First Responder Series – Racket Central,0.968986,
2023-10-23,5542761201941,Cross-network,(not set),(organic),(not set),Thank you for your purchase! - Racket Central - Checkout,0.308301,gid://shopify/Order/5542761201941
2023-10-23,5543027147029,Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Thank you for your purchase! - Racket Central - Checkout,0.24578,gid://shopify/Order/5543027147029
2023-10-23,(not set),Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Diadem Pickleball Accessories Paddle Cover Black – Racket Central,0.0,
2023-10-23,(not set),Organic Search,(not set),Pmax-GEN-All-Products,(not set),Diadem Pickleball Paddle PB Warrior Edge - First Responder Series – Racket Central,0.0,
2023-10-23,(not set),Paid Search,20593400060,Search-GEN-Padel,(not set),Nox Padel Racket Tempo WPT Official 2023 – Racket Central,0.0,
2023-10-22,(not set),Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Diadem Pickleball Paddle PB Warrior Edge - First Responder Series – Racket Central,4.0,
2023-10-22,(not set),Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Diadem Pickleball Accessories Paddle Cover Line-Black – Racket Central,2.0,
2023-10-22,(not set),Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Head Padel Racket Extreme One 2023 – Racket Central,2.0,
2023-10-22,(not set),Cross-network,20573282154,Pmax-GEN-All-Products,(not set),Nox Beach Tennis Racket ML10 Pro Cup – Racket Central,2.0,
2023-10-22,(not set),Paid Social,(not set),ASC maximize purchases,(not set),CRBN¹ X Power Series Elongated Pickleball Paddle – Racket Central,2.0,
